home, away, result, us, B365, BW, IW, LB, PS, WH, VC
Arsenal, Watford,H, 29.3670881594, 36.3710882342, 37.0389293514, 33.9842367391, 35.5613230456, 35.298989086, 36.9195781925, 36.2046291479
Bournemouth, Tottenham,A, 29.9355452581, 36.8890165211, 37.5418631318, 34.5170236243, 36.0719613434, 35.810818739, 37.4183313097, 36.7192768122
Stoke, Man City,A, 30.6006080844, 37.5483571804, 38.1692762592, 35.1197633503, 36.7321726111, 36.4302670793, 38.0603066184, 37.3466899396
Liverpool, Watford,H, 31.168546993, 38.1684481271, 38.7865602098, 35.7805563019, 37.4075798419, 37.0682670793, 38.6883259421, 37.996040589
Stoke, Everton,A, 30.9361588914, 38.0795842351, 38.6946061869, 35.6662705876, 37.3252269007, 36.978981365, 38.5953026862, 37.9064549227
Everton, Man City,A, 31.40597515, 38.6666683838, 39.2666115704, 36.2490926735, 37.9253532431, 37.580616879, 39.1763006357, 38.5158571281
Man United, Swansea,H, 31.985448037, 39.2463785287, 39.8940246978, 36.909885625, 38.5552745029, 38.2186536889, 39.8192284299, 39.1900144315
Watford, Bournemouth,D, 32.4548839866, 39.6254107868, 40.2803883342, 36.9041713393, 38.9483380868, 38.6008122792, 40.2100330276, 39.5789033204
West Brom, Burnley,A, 32.0983929055, 39.5556433449, 40.2168045192, 36.8344038974, 38.8950836489, 38.5489520762, 40.1654320887, 39.5218256948
West Ham, Southampton,H, 31.563685196, 39.4796199531, 40.1474403573, 36.7588225021, 38.8299948915, 38.4825106348, 40.1071570304, 39.4512106607
Chelsea, Tottenham,A, 32.1013497386, 39.3644125798, 40.0451676301, 36.6338225021, 38.7253437287, 38.3748524772, 40.0025058676, 39.3392285778
