home, away, result, us, B365, BW, IW, LB, PS, WH, VC
West Ham, West Brom,H, 24.9574816894, 38.5588677997, 38.5392819033, 36.7865228526, 37.0500828519, 37.2876804165, 38.395960958, 38.2744509024
Arsenal, Chelsea,D, 24.8389408574, 38.9535127357, 38.930086501, 37.1680257428, 37.4561153345, 37.6798591875, 38.7752713029, 38.6685950466
Tottenham, West Ham,D, 24.6580590215, 38.7216286777, 38.6586579295, 36.9837254015, 37.1467790015, 37.3607102513, 38.5439237031, 38.3575530559
Chelsea, Leicester,D, 24.558143403, 38.3935446882, 38.3480150338, 36.7880306852, 36.8374426686, 37.0518097277, 38.2349349391, 38.0465110652
Crystal Palace, Burnley,H, 24.4918888279, 38.8531973951, 38.7948235445, 37.2181382121, 37.2722252773, 37.5106093208, 38.6916859939, 38.5001193126
Newcastle, Swansea,D, 24.9212356927, 38.740392517, 38.656362006, 37.1549803174, 37.1605231496, 37.3971341435, 38.5686090708, 38.3795162976
Tottenham, Everton,H, 25.4074913641, 39.381418158, 39.2892733984, 37.7224949945, 37.8081216385, 38.0493494841, 39.207246644, 39.0202260068
Watford, Southampton,D, 25.8376841359, 39.7627454921, 39.6685837432, 38.1039978846, 38.1873515102, 38.4364462583, 39.5786752154, 39.4001142749
Bournemouth, Arsenal,H, 25.7562399365, 39.4823716604, 39.3763947365, 37.8059209616, 37.928902206, 38.1659467296, 39.3103825325, 39.1299720949
Liverpool, Man City,H, 26.184338636, 39.3226342424, 39.2190913657, 37.6695573252, 37.7746164917, 38.0120165986, 39.1755510718, 38.9753329196
Man United, Stoke,H, 26.6691489906, 39.9686290744, 39.8022556659, 38.2722970512, 38.4496839985, 38.6551753824, 39.8357623394, 39.6213277516
Arsenal, Crystal Palace,H, 27.0596630398, 40.4969309612, 40.3166589581, 38.8050839365, 38.9768535038, 39.1913424219, 40.3813585982, 40.1556788967
Burnley, Man United,A, 27.4260705555, 41.0756346649, 40.8596831853, 39.3327435109, 39.5291049906, 39.7484054706, 40.9472438044, 40.7156788967
Everton, West Brom,D, 27.8332578517, 40.98998156, 40.7618570984, 39.2765637357, 39.4616892602, 39.6813128188, 40.8499465071, 40.6404100795
Leicester, Watford,H, 28.3085777306, 41.4199716295, 41.2001162077, 39.708142683, 39.894678951, 40.1212734487, 41.2859988736, 41.0739076164
Man City, Newcastle,H, 28.7930135037, 42.120402664, 41.8311358025, 40.3582382853, 40.6145017638, 40.7865639235, 42.0058216865, 41.7478015514
West Ham, Bournemouth,D, 28.7028358745, 42.0787359973, 41.7993897707, 40.3147600245, 40.5927626334, 40.7603859131, 41.9531901075, 41.726968218
Southampton, Tottenham,D, 29.0786192705, 41.9341366942, 41.6644976844, 40.1897600245, 40.4608116437, 40.6232331353, 41.8186609595, 41.5734594461
Swansea, Liverpool,H, 28.851630013, 41.3724569042, 41.1466405415, 39.7358351098, 39.9065259295, 40.0647643361, 41.2737171393, 41.0043105099
Swansea, Arsenal,H, 28.7275692773, 40.952288837, 40.7411255375, 39.3400904289, 39.4801693403, 39.6466379081, 40.8450343646, 40.5565493159
West Ham, Crystal Palace,D, 28.6843060613, 41.3178681395, 41.111067734, 39.7238113592, 39.8515979117, 40.0184184232, 41.216462936, 40.9294306718
Chelsea, Bournemouth,A, 28.5106311947, 40.8002962546, 40.5776613813, 39.1984840968, 39.304916247, 39.4862985089, 40.6855717386, 40.3742207185
Everton, Leicester,H, 28.4574739707, 40.7345366174, 40.513707893, 39.1403445619, 39.2343280117, 39.4221093197, 40.6305258671, 40.3007743908
Man City, West Brom,H, 28.9739122822, 41.3879280299, 41.1585126093, 39.8157667007, 39.9610262739, 40.104211948, 41.2825505754, 40.9850667703
Newcastle, Burnley,D, 29.4138837808, 41.3136546177, 41.081164543, 39.7824333674, 39.8762805112, 40.0083653026, 41.2107273709, 40.8918191819
Stoke, Watford,D, 29.8322907511, 41.696586784, 41.4631870149, 39.7713222563, 40.2626441476, 40.3914821857, 41.5906156391, 41.2743328431
Tottenham, Man United,H, 30.3103229424, 42.0720020664, 41.8452094868, 39.7308598285, 40.2511498947, 40.3870962208, 41.961402156, 41.6521106208
Arsenal, Everton,H, 30.778176439, 42.7019233262, 42.4610452639, 40.2769349139, 40.8779305215, 40.9914008566, 42.5961396055, 42.2615289034
Bournemouth, Stoke,H, 30.763414618, 43.1379756928, 42.8953782525, 40.6658238028, 41.3048248651, 41.4339582991, 43.040698127, 42.6971425855
Burnley, Man City,D, 30.7329433528, 42.7928080399, 42.6041968881, 40.4815234615, 40.9405507151, 41.0822990619, 42.6947694416, 42.3521450497
Leicester, Swansea,D, 30.6319164035, 42.6378784625, 42.4480947122, 40.3632968605, 40.7942092517, 40.9224859777, 42.5491383736, 42.2012016535
West Brom, Southampton,A, 30.2720415534, 42.563217829, 42.3791291949, 40.2993433721, 40.7244418098, 40.866116192, 42.4801728564, 42.1337859232
Crystal Palace, Newcastle,D, 30.0505342508, 42.4791056794, 42.288220104, 40.2496196152, 40.6534035584, 40.7841659845, 42.4053065462, 42.0604874939
Liverpool, Tottenham,D, 29.9102961556, 42.8759310763, 42.681662727, 40.6428780422, 41.0556381953, 41.1792671559, 42.796610894, 42.464742813
Watford, Chelsea,H, 29.8169584778, 42.4847000476, 42.2987759508, 40.2915266908, 40.6978400302, 40.7983549938, 42.4196745773, 42.0878064963
Everton, Crystal Palace,H, 29.6929740695, 42.4789529212, 42.6829567418, 40.6629552622, 41.0955673029, 41.1983549938, 42.8082460059, 42.4899804094
Man City, Leicester,H, 30.1489953488, 43.1072757824, 43.2961642889, 41.2263355439, 41.7563602544, 41.8255176235, 43.4325956417, 43.1640486092
Swansea, Burnley,H, 30.6006185811, 43.4843059449, 43.6697275073, 41.5941516359, 42.1400811847, 42.2148390918, 43.8046886649, 43.5551100617
Tottenham, Arsenal,H, 31.052558982, 43.4733169339, 43.648337133, 41.5604437707, 42.1129072716, 42.1991977988, 43.7664372988, 43.5236964491
West Ham, Watford,H, 31.048177899, 43.4150418756, 43.6252157457, 41.5431027303, 42.0719715991, 42.1666865881, 43.7082977639, 43.501224539
Newcastle, Man United,H, 30.8778201286, 43.0568466638, 43.2736175722, 41.2035678465, 41.7121196102, 41.8030502244, 43.3529864086, 43.1246011624
Southampton, Liverpool,A, 31.242153589, 43.4858558569, 43.7050896534, 41.6491637015, 42.1480170461, 42.2562944992, 43.7912455179, 43.5669088547
Chelsea, West Brom,H, 31.6619870133, 44.0528296343, 44.2914088717, 42.1966089569, 42.7358455385, 42.8382880684, 44.3783296667, 44.1659000275
Bournemouth, Newcastle,D, 31.6413808208, 44.0219457153, 44.2694308497, 42.1853730019, 42.713746091, 42.8001928303, 44.3341307716, 44.1443946511
