Season, Home, Away, HG, AG, Result, Before: P[Home], Before: P[Draw], Before: P[Away], Before: Sum, After: P[Home], After: P[Draw], After: P[Away], After: Sum
16-17, Tottenham, Bournemouth, 4, 0, H, 0.599736719839, 0.332352485674, 0.0679107944866, 1.0, 0.759842031903, 0.332352485674, -0.0921945175778, 1.0
16-17, Watford, Swansea, 1, 0, H, 0.343096922824, 0.376830673029, 0.280072404147, 1.0, 0.408787230542, 0.420452525917, 0.170760243541, 1.0
16-17, Man United, Chelsea, 2, 0, H, 0.331618257261, 0.36846473029, 0.299917012448, 0.999999999999, 0.431875518672, 0.43477593361, 0.133348547718, 0.999999999999
16-17, West Brom, Liverpool, 0, 1, A, 0.187892966808, 0.376517034654, 0.435589998538, 1.0, 0.187892966808, 0.376517034654, 0.435589998538, 1.0
16-17, Middlesbrough, Arsenal, 1, 2, A, 0.126148409894, 0.341813898704, 0.532037691402, 1.0, 0.126148409894, 0.341813898704, 0.532037691402, 1.0
16-17, Bournemouth, Middlesbrough, 4, 0, H, 0.439255056016, 0.370871526262, 0.189873417722, 1.0, 0.66355303361, 0.370871526262, -0.0344245598716, 1.0
16-17, Hull, Watford, 2, 0, H, 0.442502570128, 0.362755176972, 0.194742252901, 1.0, 0.526127184609, 0.362755176972, 0.11111763842, 1.0
16-17, Swansea, Stoke, 2, 0, H, 0.392057989285, 0.368421052632, 0.239520958084, 1.0, 0.483249290892, 0.434736842106, 0.0820138670031, 1.0
16-17, West Ham, Everton, 0, 0, D, 0.247141041931, 0.385641677255, 0.367217280813, 0.999999999999, 0.247141041931, 0.385641677255, 0.367217280813, 0.999999999999
16-17, Burnley, Man United, 0, 2, A, 0.148375543617, 0.337426451778, 0.514198004605, 1.0, 0.148375543617, 0.337426451778, 0.514198004605, 1.0
16-17, Liverpool, Crystal Palace, 1, 2, A, 0.537597710008, 0.348343058461, 0.114059231531, 1.0, 0.426816029946, 0.413508752615, 0.159675217439, 1.0
16-17, Chelsea, Southampton, 4, 2, H, 0.573570181744, 0.323236471917, 0.103193346339, 1.0, 0.637534654482, 0.323236471917, 0.0392288736006, 1.0
16-17, Arsenal, Leicester, 1, 0, H, 0.47875, 0.3825, 0.13875, 1.0, 0.530875, 0.3825, 0.086625, 1.0
16-17, Crystal Palace, Tottenham, 0, 1, A, 0.150305551944, 0.366922376804, 0.482772071252, 1.0, 0.150305551944, 0.366922376804, 0.482772071252, 1.0
16-17, Middlesbrough, Sunderland, 1, 0, H, 0.378361177407, 0.374542561655, 0.247096260939, 1.0, 0.440525059666, 0.418324582339, 0.141150357996, 1.0
16-17, Man City, Man United, 0, 0, D, 0.429453262787, 0.376543209877, 0.194003527337, 1.0, 0.323465608466, 0.438888888889, 0.237645502646, 1.0
16-17, Crystal Palace, Burnley, 0, 2, A, 0.468302368458, 0.353566869948, 0.178130761594, 1.0, 0.303461920295, 0.450531839456, 0.246006240249, 1.0
16-17, Southampton, Hull, 0, 0, D, 0.491128926272, 0.356945722171, 0.151925351557, 1.0, 0.381809699041, 0.421251149954, 0.196939151005, 1.0
16-17, Stoke, West Ham, 0, 0, D, 0.392389073109, 0.375019737881, 0.23259118901, 1.0, 0.392389073109, 0.375019737881, 0.23259118901, 1.0
16-17, Sunderland, Bournemouth, 0, 1, A, 0.26814646792, 0.395333765392, 0.336519766688, 1.0, 0.201798444589, 0.395333765392, 0.402867790019, 1.0
16-17, West Brom, Leicester, 0, 1, A, 0.323795428383, 0.389409636573, 0.286794935044, 1.0, 0.252474921887, 0.389409636573, 0.35811544154, 1.0
16-17, Everton, Chelsea, 0, 3, A, 0.219001859888, 0.383911965282, 0.39708617483, 1.0, 0.098419094854, 0.383911965282, 0.517668939864, 1.0
16-17, Man United, Swansea, 1, 1, D, 0.594083279236, 0.318927942131, 0.086988778633, 1.0, 0.478301029398, 0.387035147918, 0.134663822684, 1.0
16-17, Middlesbrough, Man City, 2, 2, D, 0.07418348925, 0.311258821599, 0.614557689151, 1.0, 0.166765140325, 0.359470704087, 0.473764155588, 1.0
16-17, Tottenham, Arsenal, 2, 0, H, 0.408861135891, 0.395331549212, 0.195807314897, 1.0, 0.497531965507, 0.395331549212, 0.107136485281, 1.0
16-17, Watford, Liverpool, 0, 1, A, 0.129106280193, 0.36231884058, 0.508574879227, 1.0, 0.129106280193, 0.36231884058, 0.508574879227, 1.0
16-17, West Ham, Tottenham, 1, 0, H, 0.092913989836, 0.342314699396, 0.564771310768, 1.0, 0.183622590852, 0.388352670438, 0.428024738709, 1.0
16-17, Bournemouth, Stoke, 2, 2, D, 0.3710085362, 0.384128991464, 0.244862472336, 1.0, 0.3710085362, 0.384128991464, 0.244862472336, 1.0
16-17, Burnley, West Brom, 2, 2, D, 0.395905511811, 0.36062992126, 0.243464566929, 1.0, 0.395905511811, 0.36062992126, 0.243464566929, 1.0
16-17, Hull, Sunderland, 0, 2, A, 0.556504322159, 0.336917562724, 0.106578115117, 1.0, 0.387418300654, 0.436379928315, 0.176201771031, 1.0
16-17, Leicester, Watford, 3, 0, H, 0.534222116415, 0.33460302345, 0.131174860136, 1.0, 0.627377693132, 0.33460302345, 0.038019283419, 1.0
16-17, Man City, Crystal Palace, 5, 0, H, 0.588856718053, 0.341184756241, 0.0699585257062, 1.0, 0.753314030832, 0.341184756241, -0.0944987870726, 1.0
16-17, Swansea, Everton, 1, 0, H, 0.295273672243, 0.394347896703, 0.310378431054, 1.0, 0.365746305019, 0.436743543934, 0.197510151048, 1.0
16-17, Arsenal, Man United, 2, 0, H, 0.428256395178, 0.373713613643, 0.198029991179, 1.0, 0.514017935901, 0.373713613643, 0.112268450456, 1.0
16-17, Liverpool, Southampton, 0, 0, D, 0.51253346313, 0.352153808713, 0.135312728158, 1.0, 0.402399610611, 0.416938427842, 0.180661961548, 1.0
16-17, Chelsea, Middlesbrough, 3, 0, H, 0.66393951947, 0.294065865783, 0.0419946147473, 1.0, 0.66393951947, 0.294065865783, 0.0419946147473, 1.0
16-17, Southampton, Arsenal, 0, 2, A, 0.218134236453, 0.395628078818, 0.386237684729, 1.0, 0.126069889162, 0.395628078818, 0.47830203202, 1.0
16-17, Everton, Watford, 1, 0, H, 0.550961228654, 0.339598324562, 0.109440446783, 0.999999999999, 0.595865105789, 0.339598324562, 0.0645365696484, 0.999999999999
16-17, West Brom, Chelsea, 0, 1, A, 0.0849234076861, 0.318014870555, 0.597061721759, 1.0, 0.0849234076861, 0.318014870555, 0.597061721759, 1.0
16-17, Bournemouth, Burnley, 2, 1, H, 0.42345568487, 0.375410325276, 0.201133989854, 1.0, 0.481110116383, 0.375410325276, 0.143479558341, 1.0
16-17, Man City, Leicester, 2, 1, H, 0.613430127042, 0.323049001815, 0.0635208711434, 1.0, 0.613430127042, 0.323049001815, 0.0635208711434, 1.0
16-17, Middlesbrough, Southampton, 1, 2, A, 0.213481436397, 0.372489348752, 0.414029214851, 1.0, 0.154884357882, 0.372489348752, 0.472626293366, 1.0
16-17, Stoke, Arsenal, 1, 4, A, 0.167775006927, 0.388750346356, 0.443474646717, 1.0, 0.167775006927, 0.388750346356, 0.443474646717, 1.0
16-17, Sunderland, Swansea, 0, 2, A, 0.1958443855, 0.382994400236, 0.421161214265, 1.0, 0.1958443855, 0.382994400236, 0.421161214265, 1.0
16-17, Crystal Palace, Hull, 4, 0, H, 0.40350607412, 0.377210518222, 0.219283407658, 1.0, 0.642103644472, 0.377210518222, -0.019314162694, 1.0
16-17, Tottenham, Man United, 2, 1, H, 0.475742507727, 0.362720064507, 0.161537427765, 0.999999999999, 0.528168256954, 0.362720064507, 0.109111678538, 0.999999999999
16-17, West Ham, Liverpool, 0, 4, A, 0.155297532656, 0.36482385539, 0.479878611954, 1.0, 0.155297532656, 0.36482385539, 0.479878611954, 1.0
16-17, Chelsea, Watford, 4, 3, H, 0.604151223128, 0.330615270571, 0.065233506301, 1.0, 0.604151223128, 0.330615270571, 0.065233506301, 1.0
16-17, Arsenal, Sunderland, 2, 0, H, 0.682755247912, 0.288240162516, 0.0290045895719, 1.0, 0.682755247912, 0.288240162516, 0.0290045895719, 1.0
16-17, Man City, West Brom, 3, 1, H, 0.688359884142, 0.275570238957, 0.0360698769008, 1.0, 0.688359884142, 0.275570238957, 0.0360698769008, 1.0
16-17, Southampton, Man United, 0, 0, D, 0.320176875205, 0.377169996725, 0.302653128071, 1.0, 0.320176875205, 0.377169996725, 0.302653128071, 1.0
16-17, Leicester, Tottenham, 1, 6, A, 0.189459930314, 0.375725900116, 0.43481416957, 1.0, 0.189459930314, 0.375725900116, 0.43481416957, 1.0
16-17, Arsenal, Everton, 3, 1, H, 0.5390625, 0.358229166667, 0.102708333333, 1.0, 0.608203125, 0.358229166667, 0.033567708333, 1.0
16-17, Burnley, West Ham, 1, 2, A, 0.339753965685, 0.388475234704, 0.271770799612, 1.0, 0.266931045646, 0.388475234704, 0.344593719651, 1.0
16-17, Chelsea, Sunderland, 5, 1, H, 0.676450034941, 0.28331835879, 0.0402316062693, 1.0, 0.676450034941, 0.28331835879, 0.0402316062693, 1.0
16-17, Hull, Tottenham, 1, 7, A, 0.124970909937, 0.359436816384, 0.515592273679, 1.0, 0.124970909937, 0.359436816384, 0.515592273679, 1.0
16-17, Leicester, Bournemouth, 1, 1, D, 0.41163310962, 0.386278896346, 0.202087994034, 1.0, 0.307300521999, 0.447651006711, 0.24504847129, 1.0
16-17, Liverpool, Middlesbrough, 3, 0, H, 0.715771372421, 0.252047166721, 0.0321814608582, 1.0, 0.715771372421, 0.252047166721, 0.0321814608582, 1.0
16-17, Man United, Crystal Palace, 2, 0, H, 0.33572476765, 0.380727213436, 0.283548018914, 1.0, 0.435366052502, 0.445750856025, 0.118883091472, 1.0
16-17, Southampton, Stoke, 0, 1, A, 0.456619087601, 0.370836831794, 0.172544080605, 1.0, 0.349661349006, 0.433753148615, 0.216585502379, 1.0
16-17, Swansea, West Brom, 2, 1, H, 0.399845440495, 0.378361669243, 0.221792890263, 1.0, 0.459860896445, 0.421876352396, 0.11826275116, 1.0
16-17, Watford, Man City, 0, 5, A, 0.0700941915228, 0.315620094192, 0.614285714286, 1.0, 0.0700941915228, 0.315620094192, 0.614285714286, 1.0
17-18, Arsenal, Leicester, 4, 3, H, 0.521858548867, 0.357633325704, 0.120508125429, 1.0, 0.56967269398, 0.357633325704, 0.0726939803157, 1.0
17-18, Brighton, Man City, 0, 2, A, 0.079228207974, 0.315034576966, 0.60573721506, 1.0, 0.079228207974, 0.315034576966, 0.60573721506, 1.0
17-18, Chelsea, Burnley, 2, 3, A, 0.657502484266, 0.284862537264, 0.0576349784697, 1.0, 0.535929115601, 0.356376283538, 0.107694600861, 1.0
17-18, Crystal Palace, Huddersfield, 0, 3, A, 0.475626937165, 0.344885883347, 0.179487179487, 0.999999999999, 0.252888137503, 0.475908706678, 0.271203155818, 0.999999999999
17-18, Everton, Stoke, 1, 0, H, 0.505638604773, 0.338709677419, 0.155651717808, 1.0, 0.555074744296, 0.338709677419, 0.106215578285, 1.0
17-18, Southampton, Swansea, 0, 0, D, 0.520364817591, 0.337831084458, 0.141804097951, 1.0, 0.407796101949, 0.404047976012, 0.188155922039, 1.0
17-18, Watford, Liverpool, 3, 3, D, 0.1400274075, 0.354927120967, 0.505045471534, 1.0, 0.22602466675, 0.400082222499, 0.373893110752, 1.0
17-18, West Brom, Bournemouth, 1, 0, H, 0.357038242474, 0.366965012205, 0.275996745321, 1.0, 0.421334418227, 0.411277461351, 0.167388120423, 1.0
17-18, Man United, West Ham, 4, 0, H, 0.615416154162, 0.309389093891, 0.0751947519475, 1.0, 0.615416154162, 0.309389093891, 0.0751947519475, 1.0
17-18, Newcastle, Tottenham, 0, 2, A, 0.158139534884, 0.358139534884, 0.483720930233, 1.0, 0.158139534884, 0.358139534884, 0.483720930233, 1.0
17-18, Bournemouth, Watford, 0, 2, A, 0.421828021648, 0.371767889357, 0.206404088996, 1.0, 0.261628833434, 0.466002705953, 0.272368460614, 1.0
17-18, Burnley, West Brom, 0, 1, A, 0.351035843473, 0.356790529431, 0.292173627096, 1.0, 0.280253206183, 0.356790529431, 0.362956264386, 1.0
17-18, Leicester, Brighton, 2, 0, H, 0.492736077482, 0.343691148776, 0.163572773742, 1.0, 0.56882566586, 0.343691148776, 0.0874831853643, 1.0
17-18, Liverpool, Crystal Palace, 1, 0, H, 0.578100140384, 0.333083762284, 0.0888160973327, 1.0, 0.620290126346, 0.333083762284, 0.0466261113711, 1.0
17-18, Southampton, West Ham, 3, 2, H, 0.478195488722, 0.357621326042, 0.164183185236, 1.0, 0.53037593985, 0.357621326042, 0.112002734108, 1.0
17-18, Stoke, Arsenal, 1, 0, H, 0.181078767123, 0.369577625571, 0.449343607306, 1.0, 0.262970890411, 0.413707191781, 0.323321917808, 1.0
17-18, Swansea, Man United, 0, 4, A, 0.0813853557924, 0.293313853558, 0.62530079065, 1.0, 0.0813853557924, 0.293313853558, 0.62530079065, 1.0
17-18, Huddersfield, Newcastle, 1, 0, H, 0.356701366298, 0.366948601171, 0.276350032531, 1.0, 0.421031229668, 0.411262199089, 0.167706571243, 1.0
17-18, Tottenham, Chelsea, 1, 2, A, 0.397913097648, 0.376576857187, 0.225510045164, 0.999999999999, 0.320464102164, 0.376576857187, 0.302959040648, 0.999999999999
17-18, Man City, Everton, 1, 1, D, 0.589274885212, 0.330763233128, 0.0799618816599, 1.0, 0.475504634844, 0.397686909815, 0.126808455341, 1.0
17-18, Bournemouth, Man City, 1, 2, A, 0.0772337203433, 0.330556957765, 0.592209321891, 0.999999999999, 0.0772337203433, 0.330556957765, 0.592209321891, 0.999999999999
17-18, Crystal Palace, Swansea, 0, 2, A, 0.442992874109, 0.355255344418, 0.201751781473, 1.0, 0.278582986936, 0.451967042755, 0.269449970309, 1.0
17-18, Huddersfield, Southampton, 0, 0, D, 0.230673510655, 0.356976201587, 0.412350287759, 1.0, 0.230673510655, 0.356976201587, 0.412350287759, 1.0
17-18, Man United, Leicester, 2, 0, H, 0.606259464917, 0.316002019182, 0.0777385159011, 1.0, 0.606259464917, 0.316002019182, 0.0777385159011, 1.0
17-18, Newcastle, West Ham, 3, 0, H, 0.368919569754, 0.373575212715, 0.257505217531, 1.0, 0.495135655803, 0.461274682935, 0.0435896612619, 1.0
17-18, Watford, Brighton, 0, 0, D, 0.44447761194, 0.35328358209, 0.20223880597, 1.0, 0.334535820895, 0.417955223881, 0.247508955224, 1.0
17-18, Chelsea, Everton, 2, 0, H, 0.573897743738, 0.321362036845, 0.104740219416, 0.999999999999, 0.637813082177, 0.321362036845, 0.0408248809767, 0.999999999999
17-18, Liverpool, Arsenal, 4, 0, H, 0.373643654663, 0.389526655134, 0.236829690203, 1.0, 0.624186192798, 0.560459191696, -0.184645384494, 1.0
17-18, Tottenham, Burnley, 1, 1, D, 0.647393299993, 0.292868397616, 0.0597383023909, 1.0, 0.527180927588, 0.363581557854, 0.109237514558, 1.0
17-18, West Brom, Stoke, 1, 1, D, 0.378886010363, 0.351683937824, 0.269430051813, 1.0, 0.378886010363, 0.351683937824, 0.269430051813, 1.0
17-18, Arsenal, Bournemouth, 3, 0, H, 0.556460009465, 0.353431140558, 0.0901088499763, 0.999999999999, 0.645168007572, 0.353431140558, 0.0014008518693, 0.999999999999
17-18, Brighton, West Brom, 3, 1, H, 0.343997361478, 0.349604221636, 0.306398416887, 1.0, 0.442397757256, 0.417895778364, 0.13970646438, 1.0
17-18, Everton, Tottenham, 0, 3, A, 0.228056548081, 0.370514214696, 0.401429237222, 0.999999999999, 0.108342395525, 0.370514214696, 0.521143389778, 0.999999999999
17-18, Leicester, Chelsea, 1, 2, A, 0.178485491861, 0.369851380042, 0.451663128096, 0.999999999999, 0.178485491861, 0.369851380042, 0.451663128096, 0.999999999999
17-18, Man City, Liverpool, 5, 0, H, 0.415761667156, 0.391693572058, 0.192544760787, 1.0, 0.649457000294, 0.391693572058, -0.0411505723506, 1.0
17-18, Southampton, Watford, 0, 2, A, 0.508572159672, 0.343654042989, 0.147773797339, 1.0, 0.341203940634, 0.442105936541, 0.216690122825, 1.0
17-18, Stoke, Man United, 2, 2, D, 0.118034617532, 0.333445002792, 0.548520379676, 1.0, 0.206231155779, 0.380103852597, 0.413664991625, 1.0
17-18, Burnley, Crystal Palace, 1, 0, H, 0.371871467786, 0.361375746811, 0.266752785403, 1.0, 0.434684321007, 0.406079444534, 0.159236234458, 1.0
17-18, Swansea, Newcastle, 0, 1, A, 0.368412518242, 0.363710069726, 0.267877412032, 1.0, 0.295200259445, 0.363710069726, 0.341089670829, 1.0
17-18, West Ham, Huddersfield, 2, 0, H, 0.443049194859, 0.35839858177, 0.198552223371, 1.0, 0.52659181563, 0.35839858177, 0.1150096026, 1.0
17-18, Bournemouth, Brighton, 2, 1, H, 0.398904538341, 0.366040688576, 0.235054773083, 1.0, 0.459014084507, 0.410417840376, 0.130568075117, 1.0
17-18, Crystal Palace, Southampton, 0, 1, A, 0.292335407796, 0.370455289879, 0.337209302326, 1.0, 0.226056338029, 0.370455289879, 0.403488372093, 1.0
17-18, Huddersfield, Leicester, 1, 1, D, 0.257055805003, 0.373155869147, 0.36978832585, 1.0, 0.257055805003, 0.373155869147, 0.36978832585, 1.0
17-18, Liverpool, Burnley, 1, 1, D, 0.633199165176, 0.300387596899, 0.0664132379249, 1.0, 0.514265056649, 0.370348837209, 0.115386106142, 1.0
17-18, Newcastle, Stoke, 2, 1, H, 0.372922381798, 0.362756172341, 0.264321445861, 1.0, 0.435630143618, 0.407363240277, 0.157006616105, 1.0
17-18, Tottenham, Swansea, 0, 0, D, 0.639214103082, 0.302785627776, 0.0580002691428, 1.0, 0.520687659804, 0.372507064998, 0.106805275198, 1.0
17-18, Watford, Man City, 0, 6, A, 0.0855449156407, 0.34829001368, 0.566165070679, 1.0, 0.0855449156407, 0.34829001368, 0.566165070679, 1.0
17-18, West Brom, West Ham, 0, 0, D, 0.373245118606, 0.362594803937, 0.264160077457, 1.0, 0.373245118606, 0.362594803937, 0.264160077457, 1.0
17-18, Chelsea, Arsenal, 0, 0, D, 0.440625, 0.380965909091, 0.178409090909, 1.0, 0.335389204545, 0.442869318182, 0.221741477273, 1.0
17-18, Man United, Everton, 4, 0, H, 0.616261137766, 0.303289924606, 0.0804489376285, 1.0, 0.616261137766, 0.303289924606, 0.0804489376285, 1.0
17-18, Burnley, Huddersfield, 0, 0, D, 0.411135577226, 0.350424661843, 0.238439760931, 1.0, 0.300707769739, 0.415382195659, 0.283910034602, 1.0
17-18, Everton, Bournemouth, 2, 1, H, 0.499545040946, 0.348628623424, 0.15182633563, 1.0, 0.549590536851, 0.348628623424, 0.101780839725, 1.0
17-18, Leicester, Liverpool, 2, 3, A, 0.196194128928, 0.383832423661, 0.419973447411, 1.0, 0.196194128928, 0.383832423661, 0.419973447411, 1.0
17-18, Man City, Crystal Palace, 5, 0, H, 0.661048961209, 0.300256671025, 0.038694367766, 1.0, 0.661048961209, 0.300256671025, 0.038694367766, 1.0
17-18, Southampton, Man United, 0, 1, A, 0.163695299838, 0.348730415991, 0.487574284171, 1.0, 0.163695299838, 0.348730415991, 0.487574284171, 1.0
17-18, Stoke, Chelsea, 0, 4, A, 0.142066884586, 0.350138295197, 0.507794820216, 0.999999999999, 0.142066884586, 0.350138295197, 0.507794820216, 0.999999999999
17-18, Swansea, Watford, 1, 2, A, 0.366003558143, 0.369399967653, 0.264596474203, 0.999999999999, 0.292463205563, 0.369399967653, 0.338136826783, 0.999999999999
17-18, West Ham, Tottenham, 2, 3, A, 0.14185110664, 0.363304828974, 0.494844064386, 1.0, 0.14185110664, 0.363304828974, 0.494844064386, 1.0
17-18, Brighton, Newcastle, 1, 0, H, 0.325408618128, 0.360409443619, 0.314181938253, 1.0, 0.392867756315, 0.405180782566, 0.201951461119, 1.0
17-18, Arsenal, West Brom, 2, 0, H, 0.593227792436, 0.324538258575, 0.0822339489886, 1.0, 0.654243623571, 0.324538258575, 0.021218117854, 1.0
17-18, Bournemouth, Leicester, 0, 0, D, 0.293208353889, 0.388587403388, 0.318204242723, 1.0, 0.293208353889, 0.388587403388, 0.318204242723, 1.0
17-18, Chelsea, Man City, 0, 1, A, 0.289023989484, 0.393197502465, 0.317778508051, 1.0, 0.220801840289, 0.393197502465, 0.386000657246, 1.0
17-18, Huddersfield, Tottenham, 0, 4, A, 0.0970112203356, 0.326680567967, 0.576308211697, 1.0, 0.0970112203356, 0.326680567967, 0.576308211697, 1.0
17-18, Man United, Crystal Palace, 4, 0, H, 0.679848320693, 0.275731310943, 0.044420368364, 1.0, 0.679848320693, 0.275731310943, 0.044420368364, 1.0
17-18, Stoke, Southampton, 2, 1, H, 0.293037870018, 0.372581445345, 0.334380684637, 1.0, 0.363734083016, 0.416500744171, 0.219765172813, 1.0
17-18, West Brom, Watford, 2, 2, D, 0.393729903537, 0.35498392283, 0.251286173633, 1.0, 0.393729903537, 0.35498392283, 0.251286173633, 1.0
17-18, West Ham, Swansea, 1, 0, H, 0.455037286153, 0.35516888434, 0.189793829507, 1.0, 0.509533557538, 0.35516888434, 0.135297558122, 1.0
17-18, Arsenal, Brighton, 2, 0, H, 0.618657581908, 0.318570600174, 0.0627718179182, 1.0, 0.618657581908, 0.318570600174, 0.0627718179182, 1.0
17-18, Everton, Burnley, 0, 1, A, 0.516550297388, 0.333074734937, 0.150374967675, 1.0, 0.403173002327, 0.399767261443, 0.197059736229, 1.0
17-18, Newcastle, Liverpool, 1, 1, D, 0.161334056399, 0.371068329718, 0.467597613883, 1.0, 0.245200650759, 0.415093546638, 0.339705802603, 1.0
17-18, Burnley, West Ham, 1, 1, D, 0.319855358317, 0.371137409599, 0.309007232084, 1.0, 0.319855358317, 0.371137409599, 0.309007232084, 1.0
17-18, Crystal Palace, Chelsea, 2, 1, H, 0.0942161485901, 0.323549225291, 0.582234626119, 1.0, 0.184794533731, 0.370900779521, 0.444304686748, 1.0
17-18, Liverpool, Man United, 0, 0, D, 0.310463402653, 0.377763222532, 0.311773374816, 1.0, 0.310463402653, 0.377763222532, 0.311773374816, 1.0
17-18, Man City, Stoke, 7, 2, H, 0.642423618969, 0.316325480918, 0.0412509001132, 1.0, 0.642423618969, 0.316325480918, 0.0412509001132, 1.0
17-18, Swansea, Huddersfield, 2, 0, H, 0.41375, 0.35015625, 0.23609375, 1.0, 0.5016875, 0.35015625, 0.14815625, 1.0
17-18, Tottenham, Bournemouth, 1, 0, H, 0.617241602485, 0.327939939163, 0.0548184583522, 1.0, 0.617241602485, 0.327939939163, 0.0548184583522, 1.0
17-18, Watford, Arsenal, 2, 1, H, 0.14898302889, 0.376991838321, 0.474025132789, 1.0, 0.234084726001, 0.420602409639, 0.34531286436, 1.0
17-18, Brighton, Everton, 1, 1, D, 0.275279987015, 0.361629605584, 0.363090407401, 1.0, 0.275279987015, 0.361629605584, 0.363090407401, 1.0
17-18, Southampton, Newcastle, 2, 2, D, 0.45949040939, 0.354709418838, 0.185800171772, 1.0, 0.349791010592, 0.419238476954, 0.230970512453, 1.0
17-18, Leicester, West Brom, 1, 1, D, 0.431331119831, 0.356927256263, 0.211741623906, 1.0, 0.322008753396, 0.421234530637, 0.256756715968, 1.0
17-18, West Ham, Brighton, 0, 3, A, 0.48391158366, 0.3375769446, 0.17851147174, 1.0, 0.258687744824, 0.47006155568, 0.271250699496, 1.0
17-18, Chelsea, Watford, 4, 2, H, 0.584832904884, 0.327579875138, 0.087587219978, 1.0, 0.647107969151, 0.327579875138, 0.0253121557106, 1.0
17-18, Huddersfield, Man United, 2, 1, H, 0.0811836769908, 0.304287809507, 0.614528513502, 1.0, 0.173065309292, 0.352987662842, 0.473947027867, 1.0
17-18, Man City, Burnley, 3, 0, H, 0.670709667055, 0.298003935901, 0.0312863970441, 1.0, 0.670709667055, 0.298003935901, 0.0312863970441, 1.0
17-18, Newcastle, Crystal Palace, 1, 0, H, 0.436480622475, 0.357324554841, 0.206194822684, 1.0, 0.492832560228, 0.357324554841, 0.149842884931, 1.0
17-18, Southampton, West Brom, 1, 0, H, 0.490628904623, 0.331250867694, 0.178120227683, 1.0, 0.541566014161, 0.331250867694, 0.127183118145, 1.0
17-18, Stoke, Bournemouth, 1, 2, A, 0.391358994501, 0.372977219167, 0.235663786332, 1.0, 0.314925373134, 0.372977219167, 0.312097407699, 1.0
17-18, Swansea, Leicester, 1, 2, A, 0.310717797443, 0.372173058014, 0.317109144543, 1.0, 0.242428711897, 0.372173058014, 0.385398230089, 1.0
17-18, Everton, Arsenal, 2, 5, A, 0.214242239805, 0.375989044431, 0.409768715764, 1.0, 0.0961959829578, 0.375989044431, 0.527814972611, 1.0
17-18, Tottenham, Liverpool, 4, 1, H, 0.372787610619, 0.385113780025, 0.242098609355, 0.999999999999, 0.498230088495, 0.471197850822, 0.0305720606823, 0.999999999999
17-18, Arsenal, Swansea, 2, 1, H, 0.60550587904, 0.333380271774, 0.0611138491868, 1.0, 0.60550587904, 0.333380271774, 0.0611138491868, 1.0
17-18, Bournemouth, Chelsea, 0, 1, A, 0.14399797186, 0.368741285334, 0.487260742806, 1.0, 0.14399797186, 0.368741285334, 0.487260742806, 1.0
17-18, Crystal Palace, West Ham, 2, 2, D, 0.360187278011, 0.371811430417, 0.268001291572, 1.0, 0.360187278011, 0.371811430417, 0.268001291572, 1.0
17-18, Liverpool, Huddersfield, 3, 0, H, 0.620699439597, 0.31744342768, 0.0618571327233, 1.0, 0.620699439597, 0.31744342768, 0.0618571327233, 1.0
17-18, Man United, Tottenham, 1, 0, H, 0.395141065831, 0.367084639498, 0.237774294671, 1.0, 0.455626959248, 0.411388714733, 0.132984326019, 1.0
17-18, Watford, Stoke, 0, 1, A, 0.402792696026, 0.377320853153, 0.219886450821, 1.0, 0.296937241062, 0.439588767838, 0.2634739911, 1.0
17-18, West Brom, Man City, 2, 3, A, 0.0641231397724, 0.323752553254, 0.612124306974, 1.0, 0.0641231397724, 0.323752553254, 0.612124306974, 1.0
17-18, Brighton, Southampton, 1, 1, D, 0.276775556639, 0.360149520559, 0.363074922802, 1.0, 0.276775556639, 0.360149520559, 0.363074922802, 1.0
17-18, Leicester, Everton, 2, 0, H, 0.391064967752, 0.37140160453, 0.237533427717, 0.999999999999, 0.482405222589, 0.437404436054, 0.0801903413554, 0.999999999999
17-18, Burnley, Newcastle, 1, 0, H, 0.304254969607, 0.363561688845, 0.332183341548, 1.0, 0.373829472646, 0.408112370626, 0.218058156728, 1.0
17-18, Huddersfield, West Brom, 1, 0, H, 0.342391304348, 0.346014492754, 0.311594202899, 1.0, 0.408152173913, 0.391793478261, 0.200054347827, 1.0
17-18, Newcastle, Bournemouth, 0, 1, A, 0.430410056869, 0.363214606405, 0.206375336726, 1.0, 0.322156539958, 0.426893145764, 0.250950314278, 1.0
17-18, Southampton, Burnley, 0, 1, A, 0.541166274607, 0.315216045561, 0.143617679832, 1.0, 0.424753002352, 0.383694441005, 0.191552556643, 1.0
17-18, Stoke, Leicester, 2, 2, D, 0.322416898641, 0.375307024726, 0.302276076633, 1.0, 0.322416898641, 0.375307024726, 0.302276076633, 1.0
17-18, Swansea, Brighton, 0, 1, A, 0.375868195768, 0.356646745275, 0.267485058957, 1.0, 0.302616701664, 0.356646745275, 0.340736553061, 1.0
17-18, West Ham, Liverpool, 1, 4, A, 0.151681000782, 0.375553818087, 0.472765181131, 1.0, 0.151681000782, 0.375553818087, 0.472765181131, 1.0
17-18, Chelsea, Man United, 1, 0, H, 0.352595494613, 0.362716291218, 0.284688214169, 1.0, 0.417335945152, 0.407326150833, 0.175337904016, 1.0
17-18, Everton, Watford, 3, 2, H, 0.393872741555, 0.369520816968, 0.236606441477, 1.0, 0.4544854674, 0.41365435978, 0.13186017282, 1.0
